Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
1533,FDBC,Financial Services,Banks - Regional,NASDAQ,107.94,74,70,62,55,51.55,271159952.485199,5805180.0,0.0049,3.1,7289,12389,11431,0.108
1534,AER,Industrials,Rental & Leasing Services,NYSE,107.93,74,68,65,78,151.3,21979726132.146652,157685101.0,0.0095,-2.35,824429,1087619,1183691,0.079
1535,LOB,Financial Services,Banks - Regional,NYSE,107.92,74,73,65,78,42.65,1759358673.2573547,46262391.0,0.0683,-0.56,232820,301940,269494,0.335
1536,CCD,Financial Services,Asset Management,NASDAQ,107.92,74,78,70,57,24.98,729434574.7641945,28582859.0,0.0021,-2.23,69164,76758,81648,
1537,BGR,Financial Services,Asset Management,NYSE,107.91,74,53,77,75,16.5,394570650.5,25456171.0,0.001,-6.78,80565,108821,107217,-0.015
1538,REYN,Consumer Cyclical,Packaging & Containers,S&P 600,107.9,73,74,35,33,25.61,4567329075.670275,210767377.0,0.18100001,-2.44,998230,1232093,1154052,0.072
1539,LOBO,Consumer Cyclical,Auto Manufacturers,NASDAQ,107.9,73,80,50,22,0.75,10935131.317015767,13841938.0,0.10609999,-44.44,79570,249613,2319016,0.229
1540,BCRX,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,107.89,73,64,74,23,9.34,2264589261.817856,254162660.0,0.14310001,-17.42,3147511,5441957,5141458,0.075
1541,DVN,Energy,Oil & Gas E&P,S&P 500,107.88,73,58,86,77,45.04,51314906166.378815,1153403107.0,0.024,-14.55,9820087,13531822,13757331,-0.008
1542,TRLV,Healthcare,Drug Manufacturers - Specialty & Generic,NYSE,107.88,73,88,93,77,8.36,,,,,674210,1536756,1186548,
1543,IOR,Financial Services,Mortgage Finance,NYSE ARCA,107.87,73,42,41,38,21.3,73191204.0,4066178.0,0.0002,8.18,2462,2437,1932,
1544,BURL,Consumer Cyclical,Apparel Retail,S&P 400,107.87,73,67,73,61,349.97,20382573723.808777,62942206.0,0.0669,-0.53,634333,645547,840676,0.141
1545,CVLT,Technology,Software - Application,S&P 400,107.84,73,68,20,9,142.31,4898511956.25,41250627.0,0.082100004,-29.09,534852,792070,762156,0.133
1546,BHVN,Healthcare,Biotechnology,NYSE,107.84,73,86,14,10,14.32,1657676534.3606758,150560990.0,0.205,-22.87,1806404,3302584,3104340,
1547,FIVN,Technology,Software - Infrastructure,NASDAQ,107.84,73,43,19,13,23.12,1864333137.0068436,76563988.0,0.136,-23.9,2168209,2446133,2861453,0.092
1548,KMT,Industrials,Tools & Accessories,S&P 600,107.83,73,83,90,89,35.23,2499691320.2563057,76210103.0,0.0608,-19.58,832510,1008130,1185832,0.218
1549,RVTY,Healthcare,Diagnostics & Research,S&P 500,107.82,73,68,26,61,113.17,11663574607.603409,111559773.0,0.1279,-4.34,1229850,1429750,1440932,0.07
1550,CINF,Financial Services,Insurance - Property & Casualty,S&P 500,107.81,73,67,62,61,182.81,24350786642.400116,154686742.0,0.0221,4.9,820696,968682,829393,0.116
1551,GOLF,Consumer Cyclical,Leisure,S&P 600,107.79,73,85,74,82,104.66,5198428753.8628845,58554053.0,0.1266,-0.14,233556,353555,337679,0.071
1552,ECVT,Basic Materials,Specialty Chemicals,NYSE,107.79,73,70,92,84,12.46,1443691408.0314903,109453484.0,0.023699999,-17.4,1298005,1757895,1809783,0.502
1553,RYAM,Basic Materials,Chemicals,NYSE,107.77,73,73,92,86,8.38,617062697.6242352,67438549.0,0.052199997,-29.28,889310,1040646,970076,-0.095
1554,HASI,Financial Services,Asset Management,S&P 600,107.77,73,77,86,81,38.37,5239843706.0,127801066.0,0.1294,-13.05,772512,949684,1014774,-0.283
1555,EFSC,Financial Services,Banks - Regional,NASDAQ,107.77,73,71,60,55,65.99,2217465663.3802032,36585805.0,0.0208,5.92,271231,288180,255564,0.126
1556,KIM,Real Estate,REIT - Retail,S&P 500,107.75,73,72,69,39,25.74,16239306139.908142,674389792.0,0.050300002,4.55,3601670,5189946,4776018,0.04
1557,MCHB,Financial Services,Banks - Regional,NASDAQ,107.74,73,73,75,78,15.94,3259023956.7204666,221401080.0,0.0991,-0.56,682900,577966,524378,0.307
1558,MPB,Financial Services,Banks - Regional,NASDAQ,107.73,73,65,70,67,36.46,827512394.9733124,25344942.0,0.0241,3.52,146700,199013,171844,0.333
1559,SKE,Basic Materials,Other Industrial Metals & Mining,NYSE,107.72,73,75,91,96,27.11,3754793518.500662,124084385.0,6.08,-30.07,614200,1026923,851122,
1560,CVBF,Financial Services,Banks - Regional,S&P 600,107.7,73,70,62,53,22.56,3592627898.2597046,176455196.0,0.0544,5.03,1570160,1805780,1657452,0.003
1561,TFIN,Financial Services,Banks - Regional,S&P 600,107.69,73,82,65,57,76.91,1696195526.25,23806253.0,0.1434,-1.19,383830,317400,280616,0.062
1562,EBF,Industrials,Business Equipment & Supplies,NYSE,107.68,73,63,71,64,21.58,517492015.2036896,25292866.0,0.0535,-3.49,120813,166947,147508,0.04
1563,JXN,Financial Services,Insurance - Life,S&P 600,107.64,73,56,75,82,119.28,7191211496.0078125,69743104.0,0.0573,-3.5,619050,683513,632772,-0.226
1564,ENTA,Healthcare,Biotechnology,NASDAQ,107.61,73,80,89,92,12.78,382671476.36299133,29078380.0,0.0907,-25.48,143280,226333,217422,0.15
1565,DGXX,Utilities,Utilities - Independent Power Producers,NASDAQ,107.6,73,97,80,25,3.98,706212660.9958882,90424157.0,0.09,-56.74,4240845,5168151,8743309,-0.268
1566,AMGN,Healthcare,Drug Manufacturers - General,S&P 500,107.58,73,64,63,72,376.04,181768354212.22504,539708274.0,0.0228,-3.9,2271740,2741166,2654520,0.058
1567,SRBK,Financial Services,Banks - Regional,NASDAQ,107.57,73,76,80,73,19.09,139697268.20663452,7434660.0,0.0575,-2.65,31130,37370,46896,0.076
1568,STGW,Communication Services,Advertising Agencies,NASDAQ,107.55,73,80,73,63,7.09,1737456596.7292786,247854000.0,0.109799996,-5.72,888340,1354286,1436910,0.08
1569,NWE,Utilities,Utilities - Regulated Electric,S&P 400,107.54,73,73,75,73,72.86,4343081047.301514,61508016.0,0.047199998,-3.09,346570,477640,511230,0.066
1570,UPS,Industrials,Integrated Freight & Logistics,S&P 500,107.53,73,70,64,66,114.79,90687171981.72064,850006279.0,0.0318,-6.22,4548860,4803650,5140974,-0.016
1571,FBNC,Financial Services,Banks - Regional,S&P 600,107.53,73,74,74,78,62.74,2434115622.550644,41375413.0,0.056199998,0.16,312095,308045,264041,0.139
1572,MIDD,Industrials,Specialty Industrial Machinery,S&P 400,107.51,73,74,44,56,133.88,7008698776.589355,45214496.0,0.0672,-20.99,537620,836511,770352,0.15
1573,CHE,Healthcare,Medical Care Facilities,S&P 400,107.51,73,54,32,25,511.13,5660210735.251221,13274104.0,0.0558,-10.68,157710,195366,201600,0.016
1574,MCRI,Consumer Cyclical,Resorts & Casinos,S&P 600,107.51,73,84,82,49,119.54,2134556832.077057,17749516.0,0.019299999,-2.43,171540,194353,174358,0.089
1575,INBK,Financial Services,Banks - Regional,NASDAQ,107.5,73,76,64,49,26.45,210594552.58994293,8716662.0,0.0256,-7.23,40109,39369,40503,0.137
1576,ET,Energy,Oil & Gas Midstream,NYSE,107.49,73,61,67,58,20.36,65967023602.629616,3441159277.0,0.0105,-1.64,8196727,8308222,8932673,0.321
1577,ATRA,Healthcare,Biotechnology,NASDAQ,107.46,73,84,11,7,7.9,94696909.78226471,9010172.0,0.0864,-58.74,79198,81786,118079,-0.995
1578,TRNO,Real Estate,REIT - Industrial,S&P 600,107.45,73,61,66,54,72.06,6944575344.439087,105717386.0,0.1009,6.68,949710,1102840,968552,0.127
1579,HSTM,Healthcare,Health Information Services,S&P 600,107.43,73,55,27,20,27.14,729503224.2995224,29215188.0,0.056700002,-8.4,165186,199668,220085,0.105
1580,BMRC,Financial Services,Banks - Regional,NASDAQ,107.43,73,58,61,66,28.77,418342031.35035324,16189707.0,0.0434,1.02,153336,171245,138289,0.253
1581,FNB,Financial Services,Banks - Regional,S&P 400,107.41,73,72,68,71,19.05,6222249665.572636,355963949.0,0.099,-0.47,8713798,5954579,5477577,0.096
1582,IMPP,Energy,Oil & Gas Midstream,NASDAQ,107.4,73,72,85,48,4.76,231041798.4166746,45213658.0,0.1035,-27.55,184858,278302,400585,0.923
1583,SAIA,Industrials,Trucking,S&P 400,107.4,73,85,87,62,423.68,12565949765.247803,26601922.0,0.048499998,-11.9,412960,401696,395140,0.024
1584,AME,Industrials,Specialty Industrial Machinery,S&P 500,107.39,73,73,73,73,241.97,51765499400.644104,229203002.0,0.0186,-0.5,978929,1132573,1131503,0.113
1585,AMX,Communication Services,Telecom Services,NYSE,107.39,73,75,81,64,26.01,76280856477.64206,3005550000.0,0.0046,-6.44,1481787,1340619,1337225,0.021
1586,OSPN,Technology,Software - Infrastructure,NASDAQ,107.36,73,57,25,18,14.75,535331938.44361305,37072850.0,0.0813,-18.64,369960,407316,469086,0.041
1587,ALX,Real Estate,REIT - Retail,NYSE,107.34,73,73,63,71,273.94,1256955145.0172424,5107290.0,0.1691,5.02,27648,31996,34901,-0.027
1588,CEE,Financial Services,Asset Management,NYSE,107.34,73,79,76,82,20.74,135690250.12820244,6458365.0,0.0005,-5.64,22123,25884,25664,0.631
1589,DSWL,Technology,Electronic Components,NASDAQ,107.3,73,70,66,78,3.48,53383049.130297184,15935239.0,0.00090000004,-22.32,7786,17445,13541,-0.055
1590,ICLR,Healthcare,Diagnostics & Research,NASDAQ,107.28,73,72,10,56,165.76,10418516473.545837,76567325.0,0.0434,-21.44,648532,860890,990724,0.124
1591,AUR,Consumer Cyclical,Auto Parts,NASDAQ,107.26,73,82,33,16,5.95,14395230972.515842,1961203089.0,0.1732,-30.53,21633651,25841570,29116312,
1592,FTAI,Industrials,Aerospace & Defense,NASDAQ,107.25,73,88,82,96,215.98,26706450554.809937,102582972.0,0.10560001,-33.24,1377398,1223582,1137991,0.655
1593,DJCO,Technology,Software - Application,NASDAQ,107.23,73,66,72,87,575.1,712447593.9128418,1377722.0,0.1721,-14.77,35060,34400,35526,0.25
1594,RDI,Communication Services,Entertainment,NASDAQ,107.23,73,57,32,19,1.43,39521495.58322728,34974775.0,0.0015,-13.33,46300,30636,30894,0.123
1595,ABCL,Healthcare,Biotechnology,NASDAQ,107.22,73,93,58,33,5.31,1884166198.1082935,305375393.0,0.1823,-18.5,4706205,6780925,7237475,0.963
1596,CBNK,Financial Services,Banks - Regional,NASDAQ,107.21,72,65,50,50,36.13,519914716.84268,16288055.0,0.0551,-0.74,56539,70726,68081,0.057
1597,AAL,Industrials,Airlines,S&P 400,107.21,72,88,37,56,14.48,9682678632.748566,661385137.0,0.1287,-12.24,141018853,148222607,121854782,0.108
1598,SLP,Healthcare,Health Information Services,NASDAQ,107.18,72,77,21,24,18.34,345715809.3524475,20205482.0,0.096999995,-42.09,629780,656973,486308,0.083
1599,BTO,Financial Services,Asset Management,NYSE,107.18,72,66,63,65,40.45,726284870.6380005,19816776.0,0.2,1.51,46288,47169,44257,-0.016
1600,ALSN,Consumer Cyclical,Auto Parts,S&P 400,107.18,72,75,84,71,122.34,9415721821.689789,82935981.0,0.0505,-11.1,731622,1311984,1185584,0.836
1601,COSO,Financial Services,Banks - Regional,NYSE,107.18,72,67,70,65,27.09,310641057.4648876,12167687.0,0.0199,2.77,69177,144362,118003,0.184
1602,CP,Industrials,Railroads,NYSE,107.17,72,64,72,40,92.36,79292615334.36435,887736404.0,0.0138,0.98,2403611,2560380,2731338,-0.025
1603,OPRA,Communication Services,Internet Content & Information,NASDAQ,107.16,72,71,67,23,18.07,1681804781.7511425,89552967.0,0.0668,-14.2,365100,351856,345462,0.232
1604,SJM,Consumer Defensive,Packaged Foods,S&P 500,107.12,72,67,31,38,115.71,11006106195.33516,106648319.0,0.0548,-3.08,1502140,1571340,1748332,0.07
1605,FCFS,Financial Services,Credit Services,S&P 400,107.12,72,82,88,77,195.06,9640125998.704742,43836687.0,0.0379,-17.34,518810,528116,457334,0.257
1606,HSIC,Healthcare,Medical Distribution,S&P 500,107.11,72,66,61,63,85.47,8723745459.647812,113916757.0,0.090500005,-4.28,1251049,1303909,1418653,0.063
1607,GGAL,Financial Services,Banks - Regional,NASDAQ,107.1,72,67,23,38,49.3,8589594894.341106,169453445.0,0.21110001,-21.15,1054178,1185202,1252345,0.062
1608,IAE,Financial Services,Asset Management,NYSE,107.09,72,81,70,77,8.57,92775392.2802782,10750335.0,0.32,-1.04,97853,84831,79484,
1609,DBRG,Financial Services,Asset Management,NYSE,107.08,72,72,81,86,15.9,2852304117.0925884,182372382.0,0.0991,1.15,2571226,3021535,2750139,0.589
1610,FTDR,Consumer Cyclical,Personal Services,S&P 600,107.05,72,77,63,39,71.49,4359481587.106003,70234922.0,0.053000003,1.02,436447,657899,580979,0.059
1611,LEGH,Consumer Cyclical,Residential Construction,NASDAQ,107.03,72,68,36,28,26.1,570996245.4531765,23781601.0,0.0919,-11.38,81940,93883,89816,-0.037
1612,BSAA,Financial Services,Shell Companies,NASDAQ,107.02,72,64,47,43,11.85,86574148.58865738,7399500.0,0.0023,-11.37,2676,8765,17079,
1613,HESM,Energy,Oil & Gas Midstream,NYSE,107.0,72,54,58,36,40.64,4813158037.5,128350881.0,0.0851,-7.93,779504,956921,1284140,0.021
1614,ITIC,Financial Services,Insurance - Specialty,NASDAQ,106.99,72,69,49,65,276.21,443207061.0,1887996.0,0.033,-4.42,29120,52576,44864,0.132
1615,CEPU,Utilities,Utilities - Regulated Electric,NYSE,106.98,72,61,55,79,14.78,2362283248.5,149986238.0,0.003,-20.12,168159,246893,277673,0.631
1616,ISSC,Industrials,Aerospace & Defense,NASDAQ,106.97,72,48,92,94,19.14,308470954.1846752,17892747.0,0.023699999,-38.14,280330,390886,464586,0.02
1617,CCK,Consumer Cyclical,Packaging & Containers,S&P 400,106.97,72,59,47,61,117.88,10624868548.974167,111746617.0,0.0476,1.08,1284675,1222318,1165661,0.129
1618,UAA,Consumer Cyclical,Apparel Manufacturing,S&P 600,106.96,72,61,61,57,7.03,2502527067.250988,426324892.0,0.3096,-13.74,7861890,8695513,8512704,-0.008
1619,DRS,Industrials,Aerospace & Defense,NASDAQ,106.93,72,53,37,58,48.1,13007318914.368694,266762087.0,0.0128999995,-2.45,886215,1137541,1029635,0.059
1620,AFL,Financial Services,Insurance - Life,S&P 500,106.91,72,61,62,55,125.6,57220081975.700806,508984904.0,0.0219,4.83,1993194,2387331,2476944,0.279
1621,BGC,Financial Services,Capital Markets,S&P 600,106.88,72,78,77,36,11.65,5006141765.277198,479056637.0,0.0233,-2.18,2199434,3512898,3372422,0.443
1622,CRGY,Energy,Oil & Gas E&P,S&P 600,106.88,72,43,88,56,11.27,3817708958.259098,330251628.0,0.1154,-21.13,5721438,6225169,6384823,0.245
1623,UE,Real Estate,REIT - Retail,S&P 600,106.86,72,73,71,47,23.35,2827888732.6619377,126019994.0,0.051999997,1.83,792100,1078096,933514,0.054
1624,BORR,Energy,Oil & Gas Drilling,NYSE,106.84,72,78,96,94,4.23,1546520592.9627857,308686731.0,0.094799995,-36.44,3444849,5144929,7156739,0.14
1625,SPCB,Industrials,Security & Protection Services,NASDAQ,106.83,72,64,37,54,10.71,65292980.89990044,5528618.0,0.015,-21.08,80130,83800,82606,0.08
1626,SIGI,Financial Services,Insurance - Property & Casualty,S&P 400,106.83,72,73,57,51,97.79,5181108315.612183,59869520.0,0.0354,6.7,498740,601960,563970,0.057
1627,QTEX,Technology,Computer Hardware,NASDAQ,106.82,72,96,10,23,0.88,133788325.29077053,43579260.0,0.0218,-76.22,3157440,11039450,37180810,
1628,BCAT,Financial Services,Asset Management,NYSE,106.81,72,73,68,62,15.31,1668022322.3137188,104775271.0,1.37,-4.19,948712,753947,729596,
1629,ECBK,Financial Services,Banks - Regional,NASDAQ,106.8,72,71,63,67,19.91,159847494.20362473,8753970.0,0.020299999,-0.67,7298,14122,12455,0.444
1630,NVS,Healthcare,Drug Manufacturers - General,NYSE,106.78,72,67,67,81,156.14,286538166890.22925,1908091965.0,0.0023,-8.4,1836110,2094820,1893216,-0.007
1631,PFGC,Consumer Defensive,Food Distribution,S&P 400,106.76,72,69,35,52,110.31,15424652853.210144,157089851.0,0.055999998,1.16,1779540,1648746,1616328,0.064
1632,HUN,Basic Materials,Chemicals,NYSE,106.76,72,55,79,56,12.8,2691608936.090378,175349112.0,0.1735,-19.5,3588642,7000390,5951432,0.007
1633,NNN,Real Estate,REIT - Retail,S&P 400,106.74,72,66,59,51,48.64,8467946038.944752,190248177.0,0.059899997,5.67,1478190,1712183,1811162,0.041
1634,TJGC,Communication Services,Advertising Agencies,NASDAQ,106.73,72,87,30,12,5.19,22119000.577926636,10100000.0,0.0139,-96.85,154460,109416,218861,0.084
1635,UTI,Consumer Defensive,Education & Training Services,S&P 600,106.71,72,73,74,28,37.78,2059846254.8083,55061381.0,0.066300005,-9.03,1067070,980320,1289262,0.067
1636,NTST,Real Estate,REIT - Retail,S&P 600,106.69,72,68,72,63,21.83,1978849937.3555183,97672750.0,0.3533,2.49,1431290,2518736,2032378,0.243
1637,KOPN,Technology,Electronic Components,NASDAQ,106.62,72,94,95,78,3.58,1044474977.0778561,182920310.0,0.118999995,-44.5,4560380,5565696,6824822,0.001
1638,FORR,Industrials,Consulting Services,NASDAQ,106.59,72,38,16,21,8.87,136854603.70254517,19412000.0,0.3003,-23.34,146074,182428,140066,-0.049
1639,CPA,Industrials,Airlines,NYSE,106.58,72,85,44,81,136.28,5829834814.497986,40799460.0,0.0551,-12.87,275905,313978,359779,0.17
1640,WAT,Healthcare,Diagnostics & Research,S&P 500,106.51,72,65,26,59,382.41,37661149121.48468,98185855.0,0.0401,-7.66,803220,898780,946890,0.914
1641,JILL,Consumer Cyclical,Apparel Retail,NYSE,106.49,72,41,26,31,16.86,188862125.28725624,14906245.0,0.08930001,-10.32,95727,84132,76335,-0.031
1642,BST,Financial Services,Asset Management,NYSE,106.47,72,82,68,63,45.35,1719682498.6871643,34720019.0,0.0004,-10.3,81139,92426,112047,
1643,TPL,Energy,Oil & Gas E&P,S&P 500,106.45,72,51,75,38,419.44,27106950597.0,68974429.0,0.0887,-23.35,248800,386210,404616,0.208
1644,S,Technology,Software - Infrastructure,NYSE,106.45,72,38,28,17,18.14,5673401354.111515,342803723.0,0.069,-15.23,7962140,6998893,8290262,0.208
1645,DRUG,Healthcare,Biotechnology,NASDAQ,106.42,72,74,94,95,71.33,864148209.2755966,9812061.0,0.1001,-42.36,253760,318920,348820,
1646,RIO,Basic Materials,Other Industrial Metals & Mining,NYSE,106.42,72,81,86,88,91.51,173016904284.44482,1626251577.0,0.011,-18.72,2935200,2861253,2755054,0.146
1647,ZIP,Communication Services,Internet Content & Information,NYSE,106.41,72,85,28,7,3.9,264133062.77745962,81522550.0,0.0678,-40.46,433630,704293,678816,-0.023
1648,PCAR,Industrials,Farm & Heavy Construction Machinery,S&P 500,106.38,72,61,76,78,130.75,58086212540.2183,526286229.0,0.0286,-0.86,3194970,3373260,3197418,-0.089
1649,PRK,Financial Services,Banks - Regional,S&P 600,106.38,72,65,66,51,188.58,3104564984.660095,18096089.0,0.0286,5.07,93550,114143,102774,0.212
1650,LXU,Basic Materials,Chemicals,NYSE,106.36,72,55,93,70,12.21,902113113.5557508,71938845.0,0.0307,-29.09,653110,760150,826630,0.182
1651,NPKI,Industrials,Building Products & Equipment,NYSE,106.35,72,75,91,90,14.49,1226171001.3767853,84447036.0,0.016900001,-12.18,638100,1084896,993990,0.159
1652,KFY,Industrials,Staffing & Employment Services,S&P 600,106.34,72,53,48,53,78.25,3631058522.4415054,51887087.0,0.0511,-0.32,439830,677840,580826,0.073
1653,CIX,Industrials,Security & Protection Services,NYSE ARCA,106.31,72,70,48,46,26.7,309801645.4586029,12323057.0,0.0189,-17.34,4824,6868,5772,0.007
1654,ARIS,Basic Materials,Gold,NYSE,106.28,72,80,95,98,14.66,3742031826.7822266,206400000.0,3.89,-37.05,1415961,1562400,1424302,1.365
1655,MGNI,Communication Services,Advertising Agencies,NASDAQ,106.28,72,68,22,25,17.92,2068741353.765873,144364366.0,0.0964,-32.76,2106750,3236006,2930734,0.055
1656,EML,Industrials,Tools & Accessories,NASDAQ,106.21,71,67,66,22,24.22,129845582.5611,6030914.0,0.053200003,-9.53,16698,49742,38203,-0.057
1657,CACC,Financial Services,Credit Services,S&P 600,106.21,71,82,61,54,574.08,6000315281.663696,10460071.0,0.2875,-0.99,128934,183901,169216,0.127
1658,JLHL,Industrials,Building Products & Equipment,NASDAQ,106.19,71,98,98,25,6.08,420178704.1528015,21448632.0,0.018099999,-81.49,2127884,4348791,2628280,0.854
1659,WAFD,Financial Services,Banks - Regional,S&P 600,106.19,71,74,73,65,36.72,2627474450.2703857,73888480.0,0.059,-4.85,674620,667933,599054,0.092
1660,QCOM,Technology,Semiconductors,S&P 500,106.14,71,81,38,31,171.11,264575084503.17383,1054000000.0,0.053600002,-34.17,11634320,18017013,20504316,-0.035
1661,ONB,Financial Services,Banks - Regional,S&P 400,106.13,71,69,60,70,26.11,9276815818.433762,386373000.0,0.0771,-0.23,5450950,4864420,4089270,0.462
1662,CZR,Consumer Cyclical,Resorts & Casinos,S&P 600,106.13,71,65,67,25,29.94,5917298227.3941345,203693576.0,0.1461,-5.19,3565933,4362287,7286762,0.027
1663,TNL,Consumer Cyclical,Travel Services,S&P 400,106.12,71,73,63,78,73.45,4244867972.0,62424529.0,0.0681,-9.32,912740,771616,821946,0.029
1664,OABI,Healthcare,Biotechnology,NASDAQ,106.09,71,82,20,48,2.04,391425970.21283126,144972579.0,0.0373,-25.95,463820,571950,659738,2.473
1665,CII,Financial Services,Asset Management,NYSE,106.09,71,75,75,74,24.48,1068441188.1328125,40983552.0,0.0138,-6.46,71792,66734,68600,-0.045
1666,PCTTU,Industrials,Pollution & Treatment Controls,NASDAQ,106.09,71,68,9,15,11.0,,,,-53.88,0,316,378,1.612
1667,BSAC,Financial Services,Banks - Regional,NYSE,106.08,71,68,68,87,33.47,15042712215.582985,471115317.0,0.0047,-11.27,275263,352577,395594,-0.026
1668,GCO,Consumer Cyclical,Apparel Retail,NYSE,106.08,71,83,83,56,35.69,416630043.2821655,10858224.0,0.1308,-8.37,157788,191406,195689,0.072
1669,RRR,Consumer Cyclical,Resorts & Casinos,S&P 600,106.06,71,64,54,76,63.92,3413223775.3680344,58465634.0,0.1149,-7.35,588910,717970,763100,0.019
1670,THW,Financial Services,Asset Management,NYSE,106.06,71,68,63,63,13.1,520289821.2278223,40363833.0,0.0033000002,-0.68,227600,173006,143466,
1671,XRX,Industrials,Business Equipment & Supplies,NASDAQ,106.06,71,88,8,9,2.58,423725940.88721156,130779611.0,0.258,-62.06,1883310,3174986,4506938,0.267
1672,GOOGL,Communication Services,Internet Content & Information,S&P 500,106.04,71,85,88,90,319.74,4607987985164.278,12115444154.0,0.014099999,-21.75,32173046,34423392,33424207,0.218
