Ticker,Name,Sector,Industry,Universe,Volume,AverageVolume10days,MACDV_12_26_9,MACDV_H_12_26_9,MACDV_H_12_26_9_TrendUp,MACDV_50_200,OTT Uptrend,OTT Ratio,ATR_20,Signal,USI,USI Diff,USI crossed zero,Num shares,Close
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,S&P 500,1580600,1353010.0,-64.19864787834409,-1.859039918805415,False,39.88497751523289,False,0.9788336453381722,10.081859832959164,None,-0.2521326176035674,-0.02572767499856518,False,9,446.3500061035156
PCH,PotlatchDeltic,Real Estate,Timber REITs,S&P 400,443000,544880.0,16.926153226550376,9.301958495846165,False,39.449050997514945,True,1.0192792431843067,1.0205567968601612,None,0.07943271182849912,-0.06502750826061271,False,97,40.75
EXPI,"eXp World Holdings, Inc.",Real Estate,Real Estate Services,S&P 600,1452300,1181060.0,-13.165427700870616,-14.008191472702952,False,38.94314347926291,True,1.0180124715986918,0.4173857199637092,None,-0.1198479443438763,-0.02969312949574636,False,239,10.420000076293945
DFH,"Dream Finders Homes, Inc.",Consumer Discretionary,Homebuilding,S&P 600,447500,315640.0,-87.67002175215327,-29.314483306200025,False,38.79695540766107,False,0.9640997156460184,1.1613568015602291,None,-0.5405084098692018,-0.07526552797956626,False,86,23.440000534057617
SPGI,S&P Global,Financials,Financial Exchanges & Data,S&P 500,2223100,1745520.0,-154.19054184887113,7.628632050998618,True,38.5223267409106,False,0.9821866589156681,9.093876064220066,None,-0.5553887026142188,0.04262869694022664,False,10,486.1000061035156
CEVA,"CEVA, Inc.",Information Technology,Semiconductors,S&P 600,468200,317540.0,105.01308131906532,-4.564386254567964,False,38.26686633541393,True,1.0337117556470052,1.301686825887143,None,0.48298892903082524,-0.10140897444024255,False,76,26.90999984741211
BOX,"Box, Inc.",Information Technology,Application Software,S&P 600,1762400,1701210.0,21.21586172481776,10.524418735908817,False,37.56216160909588,False,0.9861010938047254,0.6497799677540634,None,0.22061405171691448,0.022360603444201654,False,153,32.939998626708984
KGS,"Kodiak Gas Services, Inc.",Energy,Oil & Gas Equipment & Services,S&P 600,1027500,1397210.0,8.09583713211011,-16.274011975481173,False,37.36536799700102,True,1.0144080034975673,1.2612527881022382,None,0.0017430309808261692,0.00822092355882211,True,79,33.65999984741211
RRX,Regal Rexnord,Industrials,Electrical Components & Equipment,S&P 400,886700,747030.0,-9.495889982778314,-4.970183921417577,False,36.984453622210275,True,1.007584251811856,5.3064520595429485,None,-0.019195073069326746,-0.08294753964481344,False,18,134.74000549316406
SHOO,"Steven Madden, Ltd.",Consumer Discretionary,Footwear,S&P 600,1501200,1236950.0,90.86366463441956,-27.489551879119134,False,35.69748041567015,True,1.020363700504723,1.1157864595381208,None,0.3262267689313752,-0.08959599913225724,False,89,32.25
SOLV,Solventum,Health Care,Health Care Technology,S&P 500,1256400,1095830.0,-16.401963200816162,-12.93775424829957,False,35.63475278071312,False,0.9953227536993388,1.59973034322086,None,-0.07673577945139838,-0.06551005205829352,False,62,70.5199966430664
OVV,Ovintiv,Energy,Oil & Gas Exploration & Production,S&P 400,3485300,2909210.0,-46.93004527107936,-32.52289725027139,False,35.48706984473062,True,1.0015682793684426,1.330590276027467,None,-0.23551683763720566,-0.05630939942107249,False,75,36.91999816894531
PEN,"Penumbra, Inc.",Health Care,Health Care Equipment,S&P 400,293700,324780.0,-13.324387629870435,9.179296501277536,True,34.9264914027361,False,0.99039370585773,7.754989591850598,None,-0.04728119425018845,0.030248379727778663,False,12,260.489990234375
CASH,"Pathward Financial, Inc.",Financials,Regional Banks,S&P 600,262600,173510.0,-47.5304804921419,-7.485770812470584,False,34.636196750517,False,0.9779574411225836,1.798048502786279,None,-0.21841901339712477,-0.013133700008536392,False,55,72.2300033569336
IPG,Interpublic Group of Companies (The),Communication Services,Advertising,S&P 500,5166900,7728510.0,23.56002092164824,-5.8263972353364935,False,34.193578017409514,True,1.0191614336202124,0.682513104398149,None,0.06765648923481755,-0.02208110531442678,False,146,26.1200008392334
ABG,Asbury Automotive Group,Consumer Discretionary,Automotive Retail,S&P 600,164600,174360.0,-7.188267180730423,-8.49860950063715,False,33.62771257378526,True,1.015584544160865,7.415987823946184,None,-0.056351415855824455,-0.07076071978525166,False,13,235.05999755859375
CNX,CNX Resources,Energy,Oil & Gas Exploration & Production,S&P 400,1746600,1731600.0,87.22032679348796,-3.173162182954812,False,31.81910439665382,True,1.0196008986382659,0.9246602528052223,None,0.4248121265689877,-0.06916910366618095,False,108,32.0
ALK,Alaska Air Group,Industrials,Passenger Airlines,S&P 400,2719900,3518030.0,-131.02161780177707,-13.856004800470842,True,31.138303728611483,False,0.9740478271389075,2.05504563969352,None,-0.6764834464036547,-0.011841932143301093,False,48,47.220001220703125
GTM,ZoomInfo,Communication Services,Interactive Media & Services,S&P 400,4285400,4013290.0,-44.641523712104494,-35.91026552723666,False,30.807603134834466,False,0.9872415971961992,0.45306043737082846,None,-0.19644395181017896,-0.026029988320012548,False,220,9.970000267028809
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,S&P 500,1379600,1470780.0,9.908945001314514,0.42901993884805556,False,30.734166303444756,True,1.018613003519024,2.1961663212029534,None,0.035856721583012376,-0.05885271658061187,False,45,80.7699966430664
ADUS,Addus HomeCare Corp.,Health Care,Health Care Services,S&P 600,140300,143860.0,5.299985326073474,-7.932410471640051,False,29.234851806732564,True,1.0168023712423786,3.440442287647479,None,-0.04442197381251098,-0.0005372651379234802,False,29,112.91000366210938
RRC,Range Resources,Energy,Oil & Gas Exploration & Production,S&P 400,3437300,3068970.0,77.425734263246,-8.529840105118467,False,29.098449684616863,True,1.01975763817882,1.1731347784678112,None,0.394294921036715,-0.07023000253253342,False,85,36.36000061035156
MATW,Matthews International Corporation,Consumer Discretionary,Specialized Consumer Services,S&P 600,300600,250820.0,-44.1908258212374,-28.853551879668736,False,28.705666341523226,True,1.0116663468731046,0.8445332604111441,None,-0.2782759805984394,-0.07971460023708857,False,118,22.420000076293945
GO,Grocery Outlet,Consumer Staples,Food Retail,S&P 600,2469700,2757710.0,-50.99172136889716,-6.501458898141777,False,28.303788050900696,False,0.9825680333028666,0.6767871150727125,None,-0.3975576367654648,-0.06703730372614414,False,147,15.390000343322754
HOPE,"Hope Bancorp, Inc.",Financials,Regional Banks,S&P 600,927800,759560.0,-3.163457514390069,-8.196695915339934,False,28.284383132916975,True,1.0184757218998999,0.2534723916313013,None,0.028699198169592294,-0.04358987746119952,False,394,10.489999771118164
RSG,Republic Services,Industrials,Environmental & Facilities Services,S&P 500,1564400,1221910.0,-54.39857878863812,2.4311111954615185,False,27.71701054393423,False,0.9804723903767224,3.3457088728609574,None,-0.20875279748719097,0.02461613453389644,False,29,225.16000366210938
DEI,Douglas Emmett,Real Estate,Office REITs,S&P 600,2756100,1646540.0,-78.10051886605478,-49.561493020966296,False,25.830315055093383,False,0.9942930830461865,0.4009373677999216,None,-0.35703004356879486,-0.09356478060958145,False,249,13.770000457763672
CB,Chubb Limited,Financials,Property & Casualty Insurance,S&P 500,1283800,1360290.0,65.70935256454062,11.135343729950094,False,25.339977198862517,True,1.001798744905197,3.9387843657232464,None,0.41435828571550326,-0.05087203611339358,False,25,283.010009765625
DRH,DiamondRock Hospitality Company,Real Estate,Hotel & Resort REITs,S&P 600,2443200,2599680.0,-76.43898445915598,-32.068713979928816,False,25.06051481933217,False,0.9907255521504015,0.16384586330477607,None,-0.5953832977286074,-0.08262323294419716,False,610,7.5
GLPI,Gaming and Leisure Properties,Real Estate,Other Specialized REITs,S&P 400,2130800,1903630.0,-57.097393044057924,-33.47725608878948,False,24.861309669731366,False,0.9967940136830024,0.7011966766376548,None,-0.25556205203073346,-0.07347013653708989,False,142,44.630001068115234
FLG,Flagstar Financial,Financials,Regional Banks,S&P 400,5052400,5385810.0,-34.28023696638879,-1.4685292926020779,False,23.173386782976362,False,0.98994408834262,0.34300832324060543,None,-0.14208105563752835,-0.05897922473705468,False,291,11.380000114440918
WEX,WEX Inc.,Financials,Transaction & Payment Processing Services,S&P 400,323800,257850.0,-78.26386016683264,-14.802145978451435,False,22.9796773161366,False,0.9930066168808344,4.352458318005408,None,-0.38851487246713984,-0.033866810532193536,False,22,150.25
RWT,"Redwood Trust, Inc.",Real Estate,Mortgage REITs,S&P 600,847500,901910.0,-34.742723754346954,-20.98102914257782,False,22.963057670806403,True,1.0146508924775854,0.1395442111571838,None,-0.19919035106004127,-0.07258971604861889,False,716,5.550000190734863
TALO,"Talos Energy, Inc.",Energy,Oil & Gas Exploration & Production,S&P 600,1901700,1593080.0,23.862311683053697,-19.8731752965623,False,21.903808078000083,True,1.018881066460248,0.404274890929617,None,0.09144392010140169,-0.06600844358157092,False,247,9.0600004196167
GGG,Graco Inc.,Industrials,Industrial Machinery & Supplies & Components,S&P 400,772500,612640.0,-54.53751415552781,-27.23834343955211,False,20.714947161839472,True,1.0012009267362179,1.352944790704759,None,-0.35821919412526265,-0.1317869544059716,False,73,80.2300033569336
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,S&P 500,402200,475840.0,-9.463325722528813,-30.862310883186566,False,20.14547305829122,True,1.0175890154249412,1.4406355675183447,None,-0.1430870906757438,-0.0865550049524309,False,69,95.58000183105469
LEN,Lennar,Consumer Discretionary,Homebuilding,S&P 500,6313700,3466660.0,-67.18414429028235,-28.864189735674316,False,19.80127091496808,False,0.989956129313073,3.885797480940254,None,-0.3606837089766289,-0.0708523084845088,False,25,118.7699966430664
HUM,Humana,Health Care,Managed Health Care,S&P 500,1609500,2404090.0,31.102507106665456,34.75137891149288,False,19.46829123495471,True,1.0071841156571175,11.377281298090347,None,0.1701782044872313,-0.017944244671676435,False,8,280.2200012207031
KWR,Quaker Chemical Corporation,Materials,Specialty Chemicals,S&P 600,93500,100340.0,-55.75626703656846,-21.531602124936384,False,17.83410970198117,False,0.9987886325751083,4.068820710827007,None,-0.33628402254038375,-0.03802759173876974,False,24,125.66999816894531
ADC,Agree Realty,Real Estate,Retail REITs,S&P 400,1794900,975670.0,-26.05140866406333,10.208688945864225,True,17.118892788106162,False,0.9869762263375828,1.018895445733816,None,-0.12493140955615432,0.04363888586389848,False,98,72.0999984741211
AON,Aon plc,Financials,Insurance Brokers,S&P 500,627400,921190.0,-2.9490422773628717,12.90759984293885,False,16.82959919077545,False,0.9905756964780388,6.099571001733941,None,0.03492380827718481,-0.03710334674380438,False,16,360.1499938964844
EGP,EastGroup Properties,Real Estate,Industrial REITs,S&P 400,270700,288350.0,44.779477724132164,-1.402659830169398,False,16.36561967965783,True,1.0178065290811167,3.1354547628200593,None,0.2396062841433286,-0.04918801263223152,False,31,166.1199951171875
MSCI,MSCI Inc.,Financials,Financial Exchanges & Data,S&P 500,488100,455240.0,-16.89866871746524,-11.862833927926204,False,16.319292829440784,True,1.009258788003428,12.11906261909529,None,-0.040040921898379135,-0.03203251046647637,False,8,546.9500122070312
FELE,Franklin Electric,Industrials,Industrial Machinery & Supplies & Components,S&P 600,159500,163640.0,-27.082006974508026,-13.968761818547485,False,16.141228934724232,True,1.0174150675336417,2.018289327916517,None,-0.22139202519408488,-0.06441670409040909,False,49,91.76000213623047
SLM,SLM Corp,Financials,Consumer Finance,S&P 400,3198000,3305250.0,-118.63761367903751,-11.198049668708677,False,15.906444584239424,False,0.9648218764940657,0.7894588797832165,None,-0.5451827416204924,-0.04955499407907504,False,126,25.65999984741211
INVA,"Innoviva, Inc.",Health Care,Pharmaceuticals,S&P 600,535000,761610.0,-119.91355354372786,-20.908602621604246,True,14.478587608115365,False,0.9704822634420335,0.5408015527860922,None,-0.541272563638189,0.00254520985861717,False,184,17.350000381469727
LAD,Lithia Motors,Consumer Discretionary,Automotive Retail,S&P 400,222000,260890.0,-69.98562591563883,-36.122868273355365,False,14.332611303579718,False,0.9958228939444972,9.128986716877261,None,-0.3541438182001427,-0.053654092466422665,False,10,298.1400146484375
VRRM,Verra Mobility Corporation,Industrials,Data Processing & Outsourced Services,S&P 600,1518200,1231230.0,-32.50300475559552,-9.416664273888813,False,14.065451802152895,True,1.008225318727112,0.6208349403042577,None,-0.20181530810998075,0.005311259671308799,False,161,23.93000030517578
NKE,"Nike, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",S&P 500,18737800,23862630.0,-76.30851947195819,-19.92611841531216,False,13.580506332919176,False,0.9823682708832047,1.9783267426011868,None,-0.4311414158108302,-0.07051197793674235,False,50,65.22000122070312
SLG,SL Green Realty,Real Estate,Office REITs,S&P 600,977500,654640.0,-35.58150076379931,-40.287735195096175,False,13.446640468839751,True,1.0069018465652717,1.611574040492663,None,-0.15131871938793814,-0.0685520081581607,False,62,55.16999816894531
ROCK,"Gibraltar Industries, Inc.",Industrials,Building Products,S&P 600,491300,386310.0,48.834944637411546,13.112627641152073,False,12.976482886303925,True,1.0237370024250312,2.2730564892697602,None,0.2099145750778656,0.003949772148803099,False,43,64.06999969482422
CC,Chemours,Materials,Diversified Chemicals,S&P 600,4459100,3013380.0,-48.775945670809676,-56.819540325663986,False,12.777325150708302,False,0.9909507902341397,0.7802488607598965,None,-0.3440938887667103,-0.139548366672642,False,128,12.550000190734863
CURB,Curbline Properties Corp.,Real Estate,Retail REITs,S&P 600,638100,569190.0,18.991621309106456,0.03279004890616122,False,11.971767561138618,False,0.9904342587347581,0.513603894013378,None,0.09630858718498551,-0.08187605636699606,False,194,22.360000610351562
KW,"Kennedy-Wilson Holdings, Inc.",Real Estate,Real Estate Services,S&P 600,650300,740400.0,-67.5363059241293,-47.779107981957296,False,11.43979034048063,True,1.000820294690871,0.2532027287327387,None,-0.38856329233421744,-0.06659742237086441,False,394,7.440000057220459
PLUS,"ePlus, Inc.",Information Technology,Technology Distributors,S&P 600,147300,156870.0,-1.4349855169870869,-12.669058672552502,False,9.14420789214605,True,1.0184739389647617,2.003069845893312,None,0.004026664905156205,-0.05621972980596743,False,49,69.62000274658203
SHW,Sherwin-Williams,Materials,Specialty Chemicals,S&P 500,2419300,1686990.0,-90.59629967056127,-15.594289927035689,False,9.05141539984364,False,0.989831589868978,6.136161502987773,None,-0.3839483305178175,-0.04169790817638053,False,16,332.80999755859375
CRK,"Comstock Resources, Inc.",Energy,Oil & Gas Exploration & Production,S&P 600,3098500,3010890.0,92.08297376452343,-15.204482687107884,False,7.830345989040392,True,1.0167099154949764,0.9373750676960422,None,0.5591871787291286,-0.19186983936089308,False,106,18.420000076293945
BBY,Best Buy,Consumer Discretionary,Computer & Electronics Retail,S&P 500,4957800,2803750.0,17.155446468368837,-21.609531032805293,False,6.9763693499624875,True,1.016699947606759,2.235857818542995,None,0.05157144940534273,-0.09069799486253999,False,44,70.43000030517578
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,S&P 500,2716600,1913550.0,-47.334674487128986,-4.854806959804357,False,6.926576284122878,False,0.9788432032228244,4.7414021507652,None,-0.16029571952037075,-0.03817891067230422,False,21,285.19000244140625
WFRD,Weatherford International,Energy,Oil & Gas Equipment & Services,S&P 400,1013300,799890.0,22.91511397101614,-33.93553931298088,False,6.213662053131368,True,1.0172599368173978,2.5865581782611162,None,-0.030459663730738617,-0.053432365533625785,False,38,61.45000076293945
EAT,"Brinker International, Inc.",Consumer Discretionary,Restaurants,S&P 600,1076600,1396900.0,-133.13989113602165,-7.528812394451023,True,6.11510068338219,False,0.9744796150117299,5.293718553677028,None,-0.5915554628668966,0.017211338140948662,False,18,124.86000061035156
